strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
111803;;Streptomyces;Streptomyces sp.;ST016662(HKI), BI 05857;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111805;;Streptomyces;Streptomyces sp.;ST016666(HKI), BI 05861;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111738;;Streptomyces;Streptomyces sp.;ST014286(HKI), BI 03103;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111806;;Streptomyces;Streptomyces sp.;ST016667(HKI), BI 05862;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111739;;Streptomyces;Streptomyces sp.;ST014273(HKI), BI 03090;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111807;;Streptomyces;Streptomyces sp.;ST003029(HKI), BI 05919;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111740;;Streptomyces;Streptomyces sp.;ST014183(HKI), BI 02998;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111808;;Streptomyces;Streptomyces sp.;ST016671(HKI), BI 05866;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111741;;Streptomyces;Streptomyces sp.;ST014271(HKI), BI 03088;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111809;;Streptomyces;Streptomyces sp.;ST003030(HKI), BI 05920;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111742;;Streptomyces;Streptomyces sp.;ST014272(HKI), BI 03089;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111810;;Streptomyces;Streptomyces sp.;ST016672(HKI), BI 05867;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111743;;Streptomyces;Streptomyces sp.;ST014173(HKI), BI 02988;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111811;;Streptomyces;Streptomyces sp.;ST016675(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111744;;Streptomyces;Streptomyces sp.;ST014285(HKI), BI 03102;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111812;;Streptomyces;Streptomyces sp.;ST016676(HKI), BI 05870;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111745;;Streptomyces;Streptomyces sp.;ST014278(HKI), BI 03095;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111813;;Streptomyces;Streptomyces sp.;ST016679(HKI), BI 05873;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111746;;Streptomyces;Streptomyces sp.;ST014279(HKI), BI 03096;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111814;;Streptomyces;Streptomyces sp.;ST016680(HKI), BI 05874;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111747;;Streptomyces;Streptomyces sp.;ST014299(HKI), BI 03116;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111815;;Streptomyces;Streptomyces sp.;ST016684(HKI), BI 05878;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111748;;Streptomyces;Streptomyces sp.;ST014301(HKI), BI 03118;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111816;;Streptomyces;Streptomyces sp.;ST016685(HKI), BI 05879;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111749;;Streptomyces;Streptomyces sp.;ST014294(HKI), BI 03111;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111817;;Streptomyces;Streptomyces sp.;ST016688(HKI), BI 05882;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111750;;Streptomyces;Streptomyces sp.;ST014384(HKI), BI 03216;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111818;;Streptomyces;Streptomyces sp.;ST016689(HKI), BI 05883;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111751;;Streptomyces;Streptomyces sp.;ST014287(HKI), BI 03104;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111819;;Streptomyces;Streptomyces sp.;ST016693(HKI), BI 05887;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111752;;Streptomyces;Streptomyces sp.;ST014293(HKI), BI 03110;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
111835;;Streptomyces;Streptomyces sp.;ST016716(HKI), BI 05910;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
