strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
14088;DSM 22325, JCM 14923, KCTC 12628, LMG 23485, Gsoil 355;Solirubrobacter;Solirubrobacter soli;;1;Solirubrobacter soli;20215;8-14 days;16282;R2A MEDIUM (DSMZ Medium 830);16282;28;16282;;;aerobe;31958;;;adipate;31958;;;;;;acid phosphatase;+;31958;soil from a ginseng field;16282;GCA_000423665;66792
14088;DSM 22325, JCM 14923, KCTC 12628, LMG 23485, Gsoil 355;Solirubrobacter;Solirubrobacter soli;;1;;;;;;;25-30;31958;;;aerobe;67771;;;arabinose;31958;;;;;;alkaline phosphatase;+;31958;Soil of a ginseng field;67770;1123262.3;66792
14088;DSM 22325, JCM 14923, KCTC 12628, LMG 23485, Gsoil 355;Solirubrobacter;Solirubrobacter soli;;1;;;;;;;28;67770;;;;;;;fucose;31958;;;;;;catalase;+;31958;From soil;67771;2524023148;66792
14088;DSM 22325, JCM 14923, KCTC 12628, LMG 23485, Gsoil 355;Solirubrobacter;Solirubrobacter soli;;1;;;;;;;28;67771;;;;;;;gluconate;31958;;;;;;gelatinase;+;31958;;;AUIK00000000;67770
14088;DSM 22325, JCM 14923, KCTC 12628, LMG 23485, Gsoil 355;Solirubrobacter;Solirubrobacter soli;;1;;;;;;;;;;;;;;;glucose;31958;;;;;;cytochrome oxidase;+;31958;;;;
14088;DSM 22325, JCM 14923, KCTC 12628, LMG 23485, Gsoil 355;Solirubrobacter;Solirubrobacter soli;;1;;;;;;;;;;;;;;;maltose;31958;;;;;;;;;;;;
14088;DSM 22325, JCM 14923, KCTC 12628, LMG 23485, Gsoil 355;Solirubrobacter;Solirubrobacter soli;;1;;;;;;;;;;;;;;;melibiose;31958;;;;;;;;;;;;
14088;DSM 22325, JCM 14923, KCTC 12628, LMG 23485, Gsoil 355;Solirubrobacter;Solirubrobacter soli;;1;;;;;;;;;;;;;;;myo-inositol;31958;;;;;;;;;;;;
14088;DSM 22325, JCM 14923, KCTC 12628, LMG 23485, Gsoil 355;Solirubrobacter;Solirubrobacter soli;;1;;;;;;;;;;;;;;;N-acetylglucosamine;31958;;;;;;;;;;;;
14088;DSM 22325, JCM 14923, KCTC 12628, LMG 23485, Gsoil 355;Solirubrobacter;Solirubrobacter soli;;1;;;;;;;;;;;;;;;proline;31958;;;;;;;;;;;;
14088;DSM 22325, JCM 14923, KCTC 12628, LMG 23485, Gsoil 355;Solirubrobacter;Solirubrobacter soli;;1;;;;;;;;;;;;;;;rhamnose;31958;;;;;;;;;;;;
14088;DSM 22325, JCM 14923, KCTC 12628, LMG 23485, Gsoil 355;Solirubrobacter;Solirubrobacter soli;;1;;;;;;;;;;;;;;;ribose;31958;;;;;;;;;;;;
14088;DSM 22325, JCM 14923, KCTC 12628, LMG 23485, Gsoil 355;Solirubrobacter;Solirubrobacter soli;;1;;;;;;;;;;;;;;;salicin;31958;;;;;;;;;;;;
14088;DSM 22325, JCM 14923, KCTC 12628, LMG 23485, Gsoil 355;Solirubrobacter;Solirubrobacter soli;;1;;;;;;;;;;;;;;;sucrose;31958;;;;;;;;;;;;
163944;JCM 31079, CCTCC AB 2013308, KCTC 29222;Solirubrobacter;Solirubrobacter taibaiensis;;1;Solirubrobacter taibaiensis;20215;;;;;28;67770;;;;;;;;;;;;;;;;;Surface-sterilized stem of Phytolacca acinosa Roxb. from Taibai Mountain in Shaanxi Province;67770;;
14139;DSM 3403, ATCC 29591, CIP 104802, JCM 21819, KACC 13276, NBRC 15130, IAM 15375, IFO 15130, LMG 8368, NCIMB 12057;Solitalea;Solitalea canadensis;USAM 9D;1;Solitalea canadensis;20215;;;R2A MEDIUM (DSMZ Medium 830);1378;25;1378;;;;;;;;;;;;;;;;;soil;1378;GCA_000242635;66792
14139;DSM 3403, ATCC 29591, CIP 104802, JCM 21819, KACC 13276, NBRC 15130, IAM 15375, IFO 15130, LMG 8368, NCIMB 12057;Solitalea;Solitalea canadensis;USAM 9D;1;;;;;FLEXIBACTER CANADENSIS MEDIUM (DSMZ Medium 357);1378;25;35735;;;;;;;;;;;;;;;;;Soil;67770;929556.3;66792
14139;DSM 3403, ATCC 29591, CIP 104802, JCM 21819, KACC 13276, NBRC 15130, IAM 15375, IFO 15130, LMG 8368, NCIMB 12057;Solitalea;Solitalea canadensis;USAM 9D;1;;;;;MEDIUM 3 - Columbia agar;35735;25;67770;;;;;;;;;;;;;;;;;;;2509276062;66792
14139;DSM 3403, ATCC 29591, CIP 104802, JCM 21819, KACC 13276, NBRC 15130, IAM 15375, IFO 15130, LMG 8368, NCIMB 12057;Solitalea;Solitalea canadensis;USAM 9D;1;;;;;;;;;;;;;;;;;;;;;;;;;;;CP003349;67770
14140;DSM 21342, KACC 12953;Solitalea;Solitalea koreensis;R2A36-4;1;Solitalea koreensis;20215;;;R2A MEDIUM (DSMZ Medium 830);15628;28;15628;;;aerobe;29145;;;gelatin;29145;;;;;;acid phosphatase;+;29145;greenhouse soil;15628;GCA_900182575;66792
14140;DSM 21342, KACC 12953;Solitalea;Solitalea koreensis;R2A36-4;1;;;;;;;okt.35;29145;;;;;;;glucose;29145;;;;;;alkaline phosphatase;+;29145;;;543615.3;66792
14140;DSM 21342, KACC 12953;Solitalea;Solitalea koreensis;R2A36-4;1;;;;;;;29;29145;;;;;;;maltose;29145;;;;;;alpha-galactosidase;+;29145;;;2724679707;66792
14140;DSM 21342, KACC 12953;Solitalea;Solitalea koreensis;R2A36-4;1;;;;;;;;;;;;;;;mannose;29145;;;;;;catalase;+;29145;;;;
14140;DSM 21342, KACC 12953;Solitalea;Solitalea koreensis;R2A36-4;1;;;;;;;;;;;;;;;N-acetylglucosamine;29145;;;;;;gelatinase;+;29145;;;;
14140;DSM 21342, KACC 12953;Solitalea;Solitalea koreensis;R2A36-4;1;;;;;;;;;;;;;;;salicin;29145;;;;;;cytochrome oxidase;+;29145;;;;
14140;DSM 21342, KACC 12953;Solitalea;Solitalea koreensis;R2A36-4;1;;;;;;;;;;;;;;;esculin;29145;;;;;;;;;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;Solitalea longa;20215;;66637;Reasoner's 2A agar (R2A);66637;20;66637;;;aerobe;66637;;;D-mannitol;66637;indole;0;66637;;;arginine dihydrolase;-;66637;river water sample;66637;GCA_002920915;66792
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;mai.30;66637;;;;;;;adipate;66637;;;;;;beta-glucuronidase;-;66637;Freshwater sample from the Heukseok area of the Han River;67770;2079460.3;66792
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;20;67770;;;;;;;phenylacetate;66637;;;;;;catalase;-;66637;;;2832312960;66792
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;decanoate;66637;;;;;;urease;-;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;L-arabinose;66637;;;;;;acid phosphatase;+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;potassium gluconate;66637;;;;;;alkaline phosphatase;+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;sodium citrate;66637;;;;;;alpha-chymotrypsin;+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;D-mannose;66637;;;;;;alpha-fucosidase;+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;maltose;66637;;;;;;alpha-galactosidase;+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;D-glucose;66637;;;;;;alpha-glucosidase;+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;malate;66637;;;;;;alpha-mannosidase;+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;N-acetylglucosamine;66637;;;;;;beta-galactopyranosidase;+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;glucose;66637;;;;;;beta-galactosidase;+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;tyrosine;66637;;;;;;beta-glucosidase;+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;starch;66637;;;;;;cystine arylamidase;+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;tween 20;66637;;;;;;cytochrome oxidase;+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;tween 80;66637;;;;;;esterase (C 4);+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;casein;66637;;;;;;esterase Lipase (C 8);+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;esculin;66637;;;;;;leucine arylamidase;+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;nitrate;66637;;;;;;lipase (C 14);+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;;;;;;;;N-acetyl-beta-glucosaminidase;+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;;;;;;;;naphthol-AS-BI-phosphohydrolase;+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;;;;;;;;trypsin;+;66637;;;;
159729;KACC 19411, JCM 32259;Solitalea;Solitalea longa;HR-AV;1;;;;;;;;;;;;;;;;;;;;;;valine arylamidase;+;66637;;;;
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;Solobacterium moorei;20215;;;PYG MEDIUM (MODIFIED) (DSMZ Medium 104);16566;37;16566;;;anaerobe;16566;;;tryptophan;68380;indole;0;68380;indole;68380;serine arylamidase;-;68380;human feces;16566;GCA_000425005;66792
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;COLUMBIA BLOOD MEDIUM (DSMZ Medium 693);16566;37;67770;;;;;;;nitrate;68380;indole;0;68367;indole;68367;glutamyl-glutamate arylamidase;-;68380;Human feces;67770;GCA_003459805;66792
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;L-glutamate;68380;;;;;;glycin arylamidase;-;68380;;;GCA_902364015;66792
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;raffinose;68380;;;;;;alanine arylamidase;-;68380;;;GCA_905373405;66792
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;D-mannose;68380;;;;;;tyrosine arylamidase;-;68380;;;1123263.3;66792
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;urea;68380;;;;;;pyrrolidonyl arylamidase;-;68380;;;102148.3;66792
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;trehalose;68367;;;;;;phenylalanine arylamidase;-;68380;;;102148.2;66792
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;L-rhamnose;68367;;;;;;leucyl glycin arylamidase;-;68380;;;102148.205;66792
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;sorbitol;68367;;;;;;proline-arylamidase;-;68380;;;2524614654;66792
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;raffinose;68367;;;;;;L-arginine arylamidase;+;68380;;;2832606119;66792
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;melezitose;68367;;;;;;tryptophan deaminase;-;68380;;;AUKY00000000;67770
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;D-mannose;68367;;;;;;alpha-fucosidase;-;68380;;;;
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;cellobiose;68367;;;;;;glutamate decarboxylase;-;68380;;;;
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;glycerol;68367;;;;;;N-acetyl-beta-glucosaminidase;-;68380;;;;
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;esculin;68367;;;;;;beta-glucuronidase;-;68380;;;;
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;gelatin;68367;;;;;;alpha-arabinosidase;-;68380;;;;
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;L-arabinose;68367;;;;;;beta-glucosidase;-;68380;;;;
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;D-xylose;68367;;;;;;beta-Galactosidase 6-phosphate;-;68380;;;;
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;salicin;68367;;;;;;alpha-galactosidase;-;68380;;;;
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;maltose;68367;;;;;;urease;-;68380;;;;
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;sucrose;68367;;;;;;beta-glucosidase;-;68367;;;;
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;lactose;68367;;;;;;gelatinase;+;68367;;;;
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;D-mannitol;68367;;;;;;urease;-;68367;;;;
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;D-glucose;68367;;;;;;;;;;;;
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;urea;68367;;;;;;;;;;;;
5375;DSM 22971, CIP 106864, JCM 10645, KCTC 15084;Solobacterium;Solobacterium moorei;RCA59-74;1;;;;;;;;;;;;;;;tryptophan;68367;;;;;;;;;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;Solobacterium moorei;20215;;;;;37;54751;;;obligate anaerobe;54751;;;tryptophan;68380;indole;0;68380;indole;68380;urease;-;68381;Human blood,90-yr-old woman;54751;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;nitrate;68380;acetoin;0;68381;acetoin;68381;beta-mannosidase;-;68381;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;L-glutamate;68380;;;;;;glycyl tryptophan arylamidase;-;68381;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;raffinose;68380;;;;;;N-acetyl-beta-glucosaminidase;-;68381;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;D-mannose;68380;;;;;;pyrrolidonyl arylamidase;-;68381;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;arginine;68380;;;;;;beta-galactosidase;-;68381;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;urea;68380;;;;;;Alanyl-Phenylalanyl-Proline arylamidase;-;68381;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;arginine;68381;;;;;;alkaline phosphatase;-;68381;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;D-ribose;68381;;;;;;alpha-galactosidase;-;68381;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;D-mannitol;68381;;;;;;beta-glucuronidase;-;68381;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;sorbitol;68381;;;;;;beta-glucosidase;-;68381;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;lactose;68381;;;;;;arginine dihydrolase;-;68381;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;trehalose;68381;;;;;;serine arylamidase;-;68380;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;raffinose;68381;;;;;;glutamyl-glutamate arylamidase;-;68380;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;sucrose;68381;;;;;;histidine arylamidase;-;68380;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;L-arabinose;68381;;;;;;glycin arylamidase;-;68380;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;D-arabitol;68381;;;;;;alanine arylamidase;-;68380;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;alpha-cyclodextrin;68381;;;;;;tyrosine arylamidase;-;68380;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;hippurate;68381;;;;;;pyrrolidonyl arylamidase;-;68380;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;glycogen;68381;;;;;;leucine arylamidase;+;68380;;;;
150232;CCUG 39336;Solobacterium;Solobacterium moorei;;0;;;;;;;;;;;;;;;pullulan;68381;;;;;;phenylalanine arylamidase;-;68380;;;;
