strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
7612;DSM 16005, CCM 2783, CIP 108701, JCM 14116, IAM 15316, LMG 16145;Arthrobacter;Arthrobacter stackebrandtii;AC 836;1;;;;;;;;;;;;;;;lactose;31376;;;;;;;;;;;;
7612;DSM 16005, CCM 2783, CIP 108701, JCM 14116, IAM 15316, LMG 16145;Arthrobacter;Arthrobacter stackebrandtii;AC 836;1;;;;;;;;;;;;;;;maltose;31376;;;;;;;;;;;;
7612;DSM 16005, CCM 2783, CIP 108701, JCM 14116, IAM 15316, LMG 16145;Arthrobacter;Arthrobacter stackebrandtii;AC 836;1;;;;;;;;;;;;;;;mannose;31376;;;;;;;;;;;;
7612;DSM 16005, CCM 2783, CIP 108701, JCM 14116, IAM 15316, LMG 16145;Arthrobacter;Arthrobacter stackebrandtii;AC 836;1;;;;;;;;;;;;;;;melibiose;31376;;;;;;;;;;;;
7612;DSM 16005, CCM 2783, CIP 108701, JCM 14116, IAM 15316, LMG 16145;Arthrobacter;Arthrobacter stackebrandtii;AC 836;1;;;;;;;;;;;;;;;methyl pyruvate;31376;;;;;;;;;;;;
7612;DSM 16005, CCM 2783, CIP 108701, JCM 14116, IAM 15316, LMG 16145;Arthrobacter;Arthrobacter stackebrandtii;AC 836;1;;;;;;;;;;;;;;;pyruvate;31376;;;;;;;;;;;;
7612;DSM 16005, CCM 2783, CIP 108701, JCM 14116, IAM 15316, LMG 16145;Arthrobacter;Arthrobacter stackebrandtii;AC 836;1;;;;;;;;;;;;;;;raffinose;31376;;;;;;;;;;;;
7612;DSM 16005, CCM 2783, CIP 108701, JCM 14116, IAM 15316, LMG 16145;Arthrobacter;Arthrobacter stackebrandtii;AC 836;1;;;;;;;;;;;;;;;ribose;31376;;;;;;;;;;;;
7612;DSM 16005, CCM 2783, CIP 108701, JCM 14116, IAM 15316, LMG 16145;Arthrobacter;Arthrobacter stackebrandtii;AC 836;1;;;;;;;;;;;;;;;salicin;31376;;;;;;;;;;;;
7612;DSM 16005, CCM 2783, CIP 108701, JCM 14116, IAM 15316, LMG 16145;Arthrobacter;Arthrobacter stackebrandtii;AC 836;1;;;;;;;;;;;;;;;sucrose;31376;;;;;;;;;;;;
7612;DSM 16005, CCM 2783, CIP 108701, JCM 14116, IAM 15316, LMG 16145;Arthrobacter;Arthrobacter stackebrandtii;AC 836;1;;;;;;;;;;;;;;;thymidine;31376;;;;;;;;;;;;
7612;DSM 16005, CCM 2783, CIP 108701, JCM 14116, IAM 15316, LMG 16145;Arthrobacter;Arthrobacter stackebrandtii;AC 836;1;;;;;;;;;;;;;;;trehalose;31376;;;;;;;;;;;;
7612;DSM 16005, CCM 2783, CIP 108701, JCM 14116, IAM 15316, LMG 16145;Arthrobacter;Arthrobacter stackebrandtii;AC 836;1;;;;;;;;;;;;;;;tween 40;31376;;;;;;;;;;;;
7612;DSM 16005, CCM 2783, CIP 108701, JCM 14116, IAM 15316, LMG 16145;Arthrobacter;Arthrobacter stackebrandtii;AC 836;1;;;;;;;;;;;;;;;uridine;31376;;;;;;;;;;;;
7612;DSM 16005, CCM 2783, CIP 108701, JCM 14116, IAM 15316, LMG 16145;Arthrobacter;Arthrobacter stackebrandtii;AC 836;1;;;;;;;;;;;;;;;xylose;31376;;;;;;;;;;;;
7612;DSM 16005, CCM 2783, CIP 108701, JCM 14116, IAM 15316, LMG 16145;Arthrobacter;Arthrobacter stackebrandtii;AC 836;1;;;;;;;;;;;;;;;nitrate;31376;;;;;;;;;;;;
7614;DSM 17585, KCTC 9997;Arthrobacter;Arthrobacter subterraneus;CH7;1;Arthrobacter subterraneus;20215;;;BACTO MARINE BROTH (DIFCO 2216) (DSMZ Medium 514);7072;28;7072;;;aerobe;67771;;;;;;;;;;;;;deep subsurface water;7072;GCA_900099735;66792
7614;DSM 17585, KCTC 9997;Arthrobacter;Arthrobacter subterraneus;CH7;1;;;;;;;25;67771;;;;;;;;;;;;;;;;;From deep subsurface water;67771;335973.4;66792
7614;DSM 17585, KCTC 9997;Arthrobacter;Arthrobacter subterraneus;CH7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2642422544;66792
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;Arthrobacter subterraneus;20215;;;;;30;63455;;;aerobe;63455;;;Potassium 5-ketogluconate;68371;acetoin;1;68368;acetoin;68368;cytochrome oxidase;-;68368;Hygiene,industry;63455;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;Potassium 2-ketogluconate;68371;indole;0;68368;indole;68368;gelatinase;-;68368;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;gluconate;68371;hydrogen sulfide;0;68368;;;tryptophan deaminase;-;68368;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;L-arabitol;68371;;;;;;urease;-;68368;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;D-arabitol;68371;;;;;;ornithine decarboxylase;-;68368;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;L-fucose;68371;;;;;;lysine decarboxylase;-;68368;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;D-fucose;68371;;;;;;arginine dihydrolase;-;68368;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;D-tagatose;68371;;;;;;beta-galactosidase;+;68368;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;D-lyxose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;turanose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;gentiobiose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;xylitol;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;glycogen;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;starch;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;raffinose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;melezitose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;inulin;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;trehalose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;sucrose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;melibiose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;lactose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;maltose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;cellobiose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;salicin;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;esculin;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;arbutin;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;amygdalin;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;N-acetylglucosamine;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;methyl alpha-D-glucopyranoside;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;methyl alpha-D-mannoside;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;D-sorbitol;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;D-mannitol;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;myo-inositol;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;galactitol;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;L-rhamnose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;L-sorbose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;D-mannose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;D-fructose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;D-glucose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;D-galactose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;methyl beta-D-xylopyranoside;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;ribitol;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;L-xylose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;D-xylose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;D-ribose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;L-arabinose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;D-arabinose;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;erythritol;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;glycerol;68371;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;L-arabinose;68368;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;amygdalin;68368;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;melibiose;68368;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;sucrose;68368;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;L-rhamnose;68368;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;sorbitol;68368;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;myo-inositol;68368;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;D-mannitol;68368;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;D-glucose;68368;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;gelatin;68368;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;tryptophan;68368;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;urea;68368;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;citrate;68368;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;ornithine;68368;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;lysine;68368;;;;;;;;;;;;
156983;CCUG 68098 Q;Arthrobacter;Arthrobacter subterraneus;;0;;;;;;;;;;;;;;;arginine;68368;;;;;;;;;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;Arthrobacter tecti;20215;10-14 days;18403;TRYPTICASE SOY YEAST EXTRACT MEDIUM (DSMZ Medium 92);6436;28;18403;;;aerobe;31342;;;glucose;18403;;;;;;acid phosphatase;+;31342;Biofilm covering the Servilia tomb, Roman necropolis of Carmona;6436;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;10-14 days;18403;BACTO MARINE BROTH (DIFCO 2216) (DSMZ Medium 514);6436;28;6436;;;;;;;arabinose;18403;;;;;;alkaline phosphatase;+;31342;Biofilm overgrowing the ceiling of the main room of the Servilia tomb;67770;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;10-14 days;18403;ISP 2;18403;26;31342;;;;;;;sucrose;18403;;;;;;catalase;+;31342;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;10-14 days;18403;ISP 7;18403;28;67770;;;;;;;xylose;18403;;;;;;gelatinase;+;31342;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;10-14 days;18403;ISP 6;18403;;;;;;;;;myo-inositol;18403;;;;;;gelatinase;-;68379;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;10-14 days;18403;ISP 5;18403;;;;;;;;;mannitol;18403;;;;;;urease;+;68379;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;ISP 4;18403;;;;;;;;;fructose;18403;;;;;;beta-glucosidase;-;68379;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;ISP 3;18403;;;;;;;;;rhamnose;18403;;;;;;N-acetyl-beta-glucosaminidase;+;68379;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;raffinose;18403;;;;;;alpha-glucosidase;-;68379;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;cellulose;18403;;;;;;beta-galactosidase;-;68379;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;gelatin;31342;;;;;;beta-glucuronidase;-;68379;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;sucrose;68379;;;;;;alkaline phosphatase;+;68379;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;gelatin;68379;;;;;;pyrrolidonyl arylamidase;-;68379;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;urea;68379;;;;;;pyrazinamidase;-;68379;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;esculin;68379;;;;;;alkaline phosphatase;+;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;esterase (C 4);+;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;esterase lipase (C 8);+;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;lipase (C 14);-;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;leucine arylamidase;+;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;valine arylamidase;+;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;cystine arylamidase;-;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;trypsin;-;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;alpha-chymotrypsin;-;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;acid phosphatase;+;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;naphthol-AS-BI-phosphohydrolase;+;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;alpha-galactosidase;-;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;beta-galactosidase;-;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;beta-glucuronidase;-;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;alpha-glucosidase;-;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;beta-glucosidase;-;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;N-acetyl-beta-glucosaminidase;+;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;alpha-mannosidase;+;68382;;;;
7608;DSM 16407, LMG 22282, JCM 21772, IAM 15323;Arthrobacter;Arthrobacter tecti;R-5369;1;;;;;;;;;;;;;;;;;;;;;;alpha-fucosidase;-;68382;;;;
164618;JCM 33641, KACC 21385;Arthrobacter;Arthrobacter terricola;;1;Arthrobacter terricola;20215;;;;;28;67770;;;;;;;;;;;;;;;;;Forest soil in Suwon;67770;GCA_004354015;66792
164618;JCM 33641, KACC 21385;Arthrobacter;Arthrobacter terricola;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2547396.3;66792
164618;JCM 33641, KACC 21385;Arthrobacter;Arthrobacter terricola;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2868057807;66792
164618;JCM 33641, KACC 21385;Arthrobacter;Arthrobacter terricola;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;SMRU00000000;67770
7607;DSM 16406, LMG 19501, JCM 21773, CIP 108900, IAM 15324, VTT E-072668;Arthrobacter;Arthrobacter tumbae;R-5305;1;Arthrobacter tumbae;20215;;;TRYPTICASE SOY YEAST EXTRACT MEDIUM (DSMZ Medium 92);6435;28;6435;;;aerobe;31342;;;gelatin;31342;;;;;;catalase;+;31342;Biofilm covering the Servilia tomb, Roman necropolis of Carmona;6435;GCA_016907495;66792
7607;DSM 16406, LMG 19501, JCM 21773, CIP 108900, IAM 15324, VTT E-072668;Arthrobacter;Arthrobacter tumbae;R-5305;1;;;;;BACTO MARINE BROTH (DIFCO 2216) (DSMZ Medium 514);6435;apr.37;31342;;;;;;;;;;;;;;gelatinase;+;31342;Biofilm overgrowing a mural painting in the Servilia tomb;67770;163874.3;66792
7607;DSM 16406, LMG 19501, JCM 21773, CIP 108900, IAM 15324, VTT E-072668;Arthrobacter;Arthrobacter tumbae;R-5305;1;;;;;MEDIUM 72- for trypto casein soja agar;37386;26;31342;;;;;;;;;;;;;;;;;;;2893579105;66792
