strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
114678;;Streptomyces;Streptomyces sp.;ST009842(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114496;;Streptomyces;Streptomyces sp.;ST019238(HKI), BI 08859;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114679;;Streptomyces;Streptomyces sp.;ST009843(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114628;;Streptomyces;Streptomyces sp.;ST019506(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114680;;Streptomyces;Streptomyces sp.;ST009844(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114629;;Streptomyces;Streptomyces sp.;ST019507(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114681;;Streptomyces;Streptomyces sp.;ST009847(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114630;;Streptomyces;Streptomyces sp.;ST019508(HKI), BI 09170;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114682;;Streptomyces;Streptomyces sp.;ST009848(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114631;;Streptomyces;Streptomyces sp.;ST019509(HKI), BI 09171;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114683;;Streptomyces;Streptomyces sp.;ST009849(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114632;;Streptomyces;Streptomyces sp.;ST019510(HKI), BI 09172;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114684;;Streptomyces;Streptomyces sp.;ST009850(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114633;;Streptomyces;Streptomyces sp.;ST019527(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114685;;Streptomyces;Streptomyces sp.;ST009851(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114634;;Streptomyces;Streptomyces sp.;ST019538(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114686;;Streptomyces;Streptomyces sp.;ST009852(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114635;;Streptomyces;Streptomyces sp.;ST019541(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114687;;Streptomyces;Streptomyces sp.;ST009853(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114636;;Streptomyces;Streptomyces sp.;ST019542(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114688;;Streptomyces;Streptomyces sp.;ST009854(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114637;;Streptomyces;Streptomyces sp.;ST019543(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114689;;Streptomyces;Streptomyces sp.;ST009857(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114638;;Streptomyces;Streptomyces sp.;ST019544(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114690;;Streptomyces;Streptomyces sp.;ST009860(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114639;;Streptomyces;Streptomyces sp.;ST019546(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114691;;Streptomyces;Streptomyces sp.;ST009861(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114640;;Streptomyces;Streptomyces sp.;ST019547(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114692;;Streptomyces;Streptomyces sp.;ST009865(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114641;;Streptomyces;Streptomyces sp.;ST019548(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114693;;Streptomyces;Streptomyces sp.;ST009868(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114642;;Streptomyces;Streptomyces sp.;ST019549(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114737;;Streptomyces;Streptomyces sp.;ST013766(HKI), BI 02577;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114643;;Streptomyces;Streptomyces sp.;ST019552(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114738;;Streptomyces;Streptomyces sp.;ST013767(HKI), BI 02578;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114644;;Streptomyces;Streptomyces sp.;ST019553(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114739;;Streptomyces;Streptomyces sp.;ST013768(HKI), BI 02579;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114645;;Streptomyces;Streptomyces sp.;ST019554(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114740;;Streptomyces;Streptomyces sp.;ST013769(HKI), BI 02580;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114646;;Streptomyces;Streptomyces sp.;ST019555(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114741;;Streptomyces;Streptomyces sp.;ST013770(HKI), BI 02581;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114647;;Streptomyces;Streptomyces sp.;ST019556(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114758;;Streptomyces;Streptomyces sp.;ST013789(HKI), BI 02600;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114648;;Streptomyces;Streptomyces sp.;ST019557(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
114649;;Streptomyces;Streptomyces sp.;ST019558(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
