strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
118392;;Streptomyces;Streptomyces sp.;ST016453(HKI), BI 05649;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118197;;Streptomyces;Streptomyces sp.;ST011345(HKI), BI 07780;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118393;;Streptomyces;Streptomyces sp.;ST016454(HKI), BI 05650;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118198;;Streptomyces;Streptomyces sp.;ST011349(HKI), BI 07784;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118394;;Streptomyces;Streptomyces sp.;ST016455(HKI), BI 05651;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118199;;Streptomyces;Streptomyces sp.;ST011350(HKI), BI 07785;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118395;;Streptomyces;Streptomyces sp.;ST016459(HKI), BI 05655;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118200;;Streptomyces;Streptomyces sp.;ST011351(HKI), BI 07786;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118396;;Streptomyces;Streptomyces sp.;ST016460(HKI), BI 05656;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118201;;Streptomyces;Streptomyces sp.;ST011354(HKI), BI 07789;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118202;;Streptomyces;Streptomyces sp.;ST011355(HKI), BI 07790;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118203;;Streptomyces;Streptomyces sp.;ST011358(HKI), BI 07793;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118204;;Streptomyces;Streptomyces sp.;ST011359(HKI), BI 07794;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118142;;Streptomyces;Streptomyces sp.;ST011251(HKI), BI 07686;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118334;;Streptomyces;Streptomyces sp.;ST016354(HKI), BI 05559;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118143;;Streptomyces;Streptomyces sp.;ST011254(HKI), BI 07689;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118335;;Streptomyces;Streptomyces sp.;ST016355(HKI), BI 05560;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118144;;Streptomyces;Streptomyces sp.;ST011255(HKI), BI 07690;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118336;;Streptomyces;Streptomyces sp.;ST016356(HKI), BI 05561;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118145;;Streptomyces;Streptomyces sp.;ST011256(HKI), BI 07691;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118337;;Streptomyces;Streptomyces sp.;ST016359(HKI), BI 05564;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118146;;Streptomyces;Streptomyces sp.;ST011259(HKI), BI 07694;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118338;;Streptomyces;Streptomyces sp.;ST016360(HKI), BI 08114;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118147;;Streptomyces;Streptomyces sp.;ST011260(HKI), BI 07695;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118339;;Streptomyces;Streptomyces sp.;ST016361(HKI), BI 08115;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118148;;Streptomyces;Streptomyces sp.;ST011261(HKI), BI 07696;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118340;;Streptomyces;Streptomyces sp.;ST016363(HKI), BI 08117;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118149;;Streptomyces;Streptomyces sp.;ST011264(HKI), BI 07699;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118341;;Streptomyces;Streptomyces sp.;ST016364(HKI), BI 08118;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118150;;Streptomyces;Streptomyces sp.;ST011265(HKI), BI 07700;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118342;;Streptomyces;Streptomyces sp.;ST016365(HKI), BI 08119;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118151;;Streptomyces;Streptomyces sp.;ST011266(HKI), BI 07701;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118343;;Streptomyces;Streptomyces sp.;ST016366(HKI), BI 08120;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118152;;Streptomyces;Streptomyces sp.;ST011269(HKI), BI 07704;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118344;;Streptomyces;Streptomyces sp.;ST016367(HKI), BI 08121;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
118153;;Streptomyces;Streptomyces sp.;ST011273(HKI), BI 07708;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
