strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
121643;;Streptomyces;Streptomyces sp.;ST004298(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
121592;;Streptomyces;Streptomyces sp.;ST006121(HKI), 23/123;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
121644;;Streptomyces;Streptomyces sp.;ST004299(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
121593;;Streptomyces;Streptomyces sp.;ST006122(HKI), 23/128;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
121645;;Streptomyces;Streptomyces sp.;ST004372(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
121594;;Streptomyces;Streptomyces sp.;ST006156(HKI), 19a/70;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
121646;;Streptomyces;Streptomyces sp.;ST004373(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
121595;;Streptomyces;Streptomyces sp.;ST006177(HKI), 9a/16;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
121647;;Streptomyces;Streptomyces sp.;ST004407(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
121596;;Streptomyces;Streptomyces sp.;ST006194(HKI), 13a/35;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
121648;;Streptomyces;Streptomyces sp.;ST004424(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
121597;;Streptomyces;Streptomyces sp.;ST006235(HKI), 23a/8;0;Streptomyces sp.;20215;;;;;;;wide-spectrum antibiotic agent;20216;;;;;;;;;;;;;;;;;;
121683;;Streptomyces;Streptomyces sp.;ST004820(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
121598;;Streptomyces;Streptomyces sp.;ST006295(HKI), 2b/25;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
121684;;Streptomyces;Streptomyces sp.;ST004855(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
