strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;Leuconostoc lactis;20215;;;;;;;;;;;;;Potassium 5-ketogluconate;68371;acetoin;1;68381;acetoin;68381;urease;-;68381;Human perfusion fluid;56515;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;Potassium 2-ketogluconate;68371;;;;;;beta-mannosidase;-;68381;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;gluconate;68371;;;;;;glycyl tryptophan arylamidase;-;68381;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;L-arabitol;68371;;;;;;N-acetyl-beta-glucosaminidase;-;68381;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;D-arabitol;68371;;;;;;pyrrolidonyl arylamidase;-;68381;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;L-fucose;68371;;;;;;beta-galactosidase;+;68381;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;D-fucose;68371;;;;;;Alanyl-Phenylalanyl-Proline arylamidase;-;68381;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;D-tagatose;68371;;;;;;alkaline phosphatase;-;68381;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;D-lyxose;68371;;;;;;alpha-galactosidase;+;68381;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;turanose;68371;;;;;;beta-glucuronidase;-;68381;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;gentiobiose;68371;;;;;;beta-glucosidase;-;68381;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;xylitol;68371;;;;;;arginine dihydrolase;-;68381;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;glycogen;68371;;;;;;;;;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;starch;68371;;;;;;;;;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;raffinose;68371;;;;;;;;;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;melezitose;68371;;;;;;;;;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;inulin;68371;;;;;;;;;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;trehalose;68371;;;;;;;;;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;sucrose;68371;;;;;;;;;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;melibiose;68371;;;;;;;;;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;lactose;68371;;;;;;;;;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;maltose;68371;;;;;;;;;;;;
151780;CCUG 44865;Leuconostoc;Leuconostoc lactis;;0;;;;;;;;;;;;;;;cellobiose;68371;;;;;;;;;;;;
