strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
116851;;Streptomyces;Streptomyces sp.;ST015146(HKI), BI 03983;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116661;;Streptomyces;Streptomyces sp.;ST010014(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116852;;Streptomyces;Streptomyces sp.;ST015149(HKI), BI 03986;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116662;;Streptomyces;Streptomyces sp.;ST010019(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116853;;Streptomyces;Streptomyces sp.;ST015154(HKI), BI 03991;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116663;;Streptomyces;Streptomyces sp.;ST010021(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116854;;Streptomyces;Streptomyces sp.;ST015155(HKI), BI 03992;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116796;;Streptomyces;Streptomyces sp.;ST010273(HKI), BI 07026;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116855;;Streptomyces;Streptomyces sp.;ST015156(HKI), BI 03993;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116797;;Streptomyces;Streptomyces sp.;ST010275(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116856;;Streptomyces;Streptomyces sp.;ST015159(HKI), BI 03996;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116798;;Streptomyces;Streptomyces sp.;ST010276(HKI), BI 07027;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116857;;Streptomyces;Streptomyces sp.;ST015161(HKI), BI 03998;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116799;;Streptomyces;Streptomyces sp.;ST010279(HKI), BI 07029;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116858;;Streptomyces;Streptomyces sp.;ST015162(HKI), BI 03999;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116800;;Streptomyces;Streptomyces sp.;ST010280(HKI), BI 07030;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116859;;Streptomyces;Streptomyces sp.;ST015163(HKI), BI 04000;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116801;;Streptomyces;Streptomyces sp.;ST010281(HKI), BI 07031;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116802;;Streptomyces;Streptomyces sp.;ST010282(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116803;;Streptomyces;Streptomyces sp.;ST010283(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116804;;Streptomyces;Streptomyces sp.;ST010284(HKI), BI 07032;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116605;;Streptomyces;Streptomyces sp.;ST020491(HKI), BI 09983;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116805;;Streptomyces;Streptomyces sp.;ST010285(HKI), BI 07033;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116606;;Streptomyces;Streptomyces sp.;ST020494(HKI), BI 09986;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116806;;Streptomyces;Streptomyces sp.;ST010287(HKI), BI 07034;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116607;;Streptomyces;Streptomyces sp.;ST020496(HKI), BI 09988;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116807;;Streptomyces;Streptomyces sp.;ST010288(HKI), BI 07035;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116608;;Streptomyces;Streptomyces sp.;ST020499(HKI), BI 09991;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116808;;Streptomyces;Streptomyces sp.;ST010294(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116609;;Streptomyces;Streptomyces sp.;ST020504(HKI), BI 09996;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116809;;Streptomyces;Streptomyces sp.;ST014079(HKI), BI 02890;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116610;;Streptomyces;Streptomyces sp.;ST020507(HKI), BI 09999;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116810;;Streptomyces;Streptomyces sp.;ST014081(HKI), BI 02892;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116611;;Streptomyces;Streptomyces sp.;ST020509(HKI), BI 10001;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116811;;Streptomyces;Streptomyces sp.;ST014082(HKI), BI 02893;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116612;;Streptomyces;Streptomyces sp.;ST020510(HKI), BI 10002;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116812;;Streptomyces;Streptomyces sp.;ST015078(HKI), BI 03915;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116613;;Streptomyces;Streptomyces sp.;ST020511(HKI), BI 10003;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116813;;Streptomyces;Streptomyces sp.;ST015082(HKI), BI 03919;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116630;;Streptomyces;Streptomyces sp.;ST005920(HKI), 656;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116814;;Streptomyces;Streptomyces sp.;ST015083(HKI), BI 03920;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116631;;Streptomyces;Streptomyces sp.;ST005921(HKI), 658;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
116815;;Streptomyces;Streptomyces sp.;ST015084(HKI), BI 03921;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
