strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
148649;CCUG 35765;Streptococcus;Streptococcus sanguinis;;0;Streptococcus sanguinis;20215;;;;;;;;;;;;;;;;;;;;;;;Human initial dental plaque;52977;;
148653;CCUG 35771;Streptococcus;Streptococcus sanguinis;;0;Streptococcus sanguinis;20215;;;;;;;;;;;;;;;;;;;;;;;Human initial dental plaque;52981;;
148654;CCUG 35772;Streptococcus;Streptococcus sanguinis;;0;Streptococcus sanguinis;20215;;;;;;;;;;;;;;;;;;;;;;;Human dental plaque;52982;;
155782;CCUG 59319;Streptococcus;Streptococcus sanguinis;;0;Streptococcus sanguinis;20215;;;;;37;61903;;;microaerophile;61903;;;;;;;;;;;;;Human,dental plaque;61903;888808.3;66792
155783;CCUG 59320;Streptococcus;Streptococcus sanguinis;;0;Streptococcus sanguinis;20215;;;;;37;61904;;;microaerophile;61904;;;;;;;;;;;;;Human,dental plaque;61904;888810.3;66792
155785;CCUG 59323;Streptococcus;Streptococcus sanguinis;;0;Streptococcus sanguinis;20215;;;;;37;61906;;;microaerophile;61906;;;;;;;;;;;;;Human,dental plaque;61906;;
155794;CCUG 59332;Streptococcus;Streptococcus sanguinis;;0;Streptococcus sanguinis;20215;;;;;37;61915;;;microaerophile;61915;;;;;;;;;;;;;Human blood,endocarditis;61915;888823.3;66792
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;Streptococcus sanguinis;20215;;68370;;;37;48222;;;microaerophile;48222;;;tryptophan;68380;indole;0;68380;indole;68380;urease;-;68381;Human dental plaque;48222;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;nitrate;68380;acetoin;0;68370;acetoin;68370;beta-mannosidase;-;68381;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;L-glutamate;68380;acetoin;0;68381;acetoin;68381;glycyl tryptophan arylamidase;+;68381;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;raffinose;68380;;;;;;N-acetyl-beta-glucosaminidase;-;68381;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-mannose;68380;;;;;;pyrrolidonyl arylamidase;-;68381;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;arginine;68380;;;;;;beta-galactosidase;-;68381;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;urea;68380;;;;;;Alanyl-Phenylalanyl-Proline arylamidase;+;68381;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;glycogen;68379;;;;;;alkaline phosphatase;-;68381;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;sucrose;68379;;;;;;alpha-galactosidase;-;68381;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;lactose;68379;;;;;;beta-glucuronidase;-;68381;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;maltose;68379;;;;;;beta-glucosidase;-;68381;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-mannitol;68379;;;;;;arginine dihydrolase;-;68381;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-xylose;68379;;;;;;serine arylamidase;+;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-ribose;68379;;;;;;glutamyl-glutamate arylamidase;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-glucose;68379;;;;;;histidine arylamidase;+;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;gelatin;68379;;;;;;glycin arylamidase;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;urea;68379;;;;;;alanine arylamidase;+;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;esculin;68379;;;;;;tyrosine arylamidase;+;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;nitrate;68379;;;;;;pyrrolidonyl arylamidase;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;glycogen;68370;;;;;;leucine arylamidase;+;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;starch;68370;;;;;;phenylalanine arylamidase;+;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;raffinose;68370;;;;;;leucyl glycin arylamidase;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;inulin;68370;;;;;;proline-arylamidase;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;trehalose;68370;;;;;;L-arginine arylamidase;+;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;lactose;68370;;;;;;alkaline phosphatase;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-sorbitol;68370;;;;;;tryptophan deaminase;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-mannitol;68370;;;;;;alpha-fucosidase;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;L-arabinose;68370;;;;;;glutamate decarboxylase;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-ribose;68370;;;;;;N-acetyl-beta-glucosaminidase;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;arginine;68370;;;;;;beta-glucuronidase;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;esculin;68370;;;;;;alpha-arabinosidase;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;hippurate;68370;;;;;;beta-glucosidase;+;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;arginine;68381;;;;;;alpha-glucosidase;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-ribose;68381;;;;;;beta-Galactosidase 6-phosphate;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-mannitol;68381;;;;;;beta-galactosidase;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;sorbitol;68381;;;;;;alpha-galactosidase;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;lactose;68381;;;;;;arginine dihydrolase;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;trehalose;68381;;;;;;urease;-;68380;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;raffinose;68381;;;;;;catalase;-;68379;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;sucrose;68381;;;;;;gelatinase;-;68379;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;L-arabinose;68381;;;;;;urease;-;68379;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-arabitol;68381;;;;;;beta-glucosidase;+;68379;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;alpha-cyclodextrin;68381;;;;;;N-acetyl-beta-glucosaminidase;-;68379;;;;
