strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
124121;;Streptomyces;Streptomyces sp.;ST015813(HKI), BI 04662;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123768;;Streptomyces;Streptomyces sp.;ST010000(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124122;;Streptomyces;Streptomyces sp.;ST015814(HKI), BI 04663;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123769;;Streptomyces;Streptomyces sp.;ST010001(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124123;;Streptomyces;Streptomyces sp.;ST015817(HKI), BI 04666;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123770;;Streptomyces;Streptomyces sp.;ST010178(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124124;;Streptomyces;Streptomyces sp.;ST015818(HKI), BI 04667;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123771;;Streptomyces;Streptomyces sp.;ST010179(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124125;;Streptomyces;Streptomyces sp.;ST016062(HKI), BI 05013;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123772;;Streptomyces;Streptomyces sp.;ST010184(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124126;;Streptomyces;Streptomyces sp.;ST016063(HKI), BI 05014;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123773;;Streptomyces;Streptomyces sp.;ST010185(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124127;;Streptomyces;Streptomyces sp.;ST016067(HKI), BI 05018;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123774;;Streptomyces;Streptomyces sp.;ST010203(HKI), BI 06964;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124128;;Streptomyces;Streptomyces sp.;ST016066(HKI), BI 05017;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123775;;Streptomyces;Streptomyces sp.;ST010229(HKI), BI 06983;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124129;;Streptomyces;Streptomyces sp.;ST015822(HKI), BI 04671;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123776;;Streptomyces;Streptomyces sp.;ST010230(HKI), BI 06984;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124130;;Streptomyces;Streptomyces sp.;ST015823(HKI), BI 04672;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123781;;Streptomyces;Streptomyces sp.;ST014394(HKI), BI 03226;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124131;;Streptomyces;Streptomyces sp.;ST015826(HKI), BI 04675;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123782;;Streptomyces;Streptomyces sp.;ST014419(HKI), BI 03251;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124132;;Streptomyces;Streptomyces sp.;ST015931(HKI), BI 04878;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123783;;Streptomyces;Streptomyces sp.;ST014420(HKI), BI 03252;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124133;;Streptomyces;Streptomyces sp.;ST015932(HKI), BI 04879;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123784;;Streptomyces;Streptomyces sp.;ST014456(HKI), BI 03289;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124134;;Streptomyces;Streptomyces sp.;ST015830(HKI), BI 04679;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123785;;Streptomyces;Streptomyces sp.;ST014484(HKI), BI 03317;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124135;;Streptomyces;Streptomyces sp.;ST015934(HKI), BI 04881;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123786;;Streptomyces;Streptomyces sp.;ST014485(HKI), BI 03318;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124136;;Streptomyces;Streptomyces sp.;ST015935(HKI), BI 04882;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123787;;Streptomyces;Streptomyces sp.;ST014514(HKI), BI 03347;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124137;;Streptomyces;Streptomyces sp.;ST015938(HKI), BI 04885;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123788;;Streptomyces;Streptomyces sp.;ST014551(HKI), BI 03385;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124138;;Streptomyces;Streptomyces sp.;ST015939(HKI), BI 04886;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123789;;Streptomyces;Streptomyces sp.;ST014552(HKI), BI 03386;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124139;;Streptomyces;Streptomyces sp.;ST015943(HKI), BI 04890;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123790;;Streptomyces;Streptomyces sp.;ST014587(HKI), BI 03420;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124140;;Streptomyces;Streptomyces sp.;ST015944(HKI), BI 04891;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123791;;Streptomyces;Streptomyces sp.;ST014588(HKI), BI 03421;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124141;;Streptomyces;Streptomyces sp.;ST009283(HKI), BI 04894;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123792;;Streptomyces;Streptomyces sp.;ST014620(HKI), BI 03453;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124142;;Streptomyces;Streptomyces sp.;ST030369(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123793;;Streptomyces;Streptomyces sp.;ST014621(HKI), BI 03454;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124143;;Streptomyces;Streptomyces sp.;ST015947(HKI), BI 04895;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123794;;Streptomyces;Streptomyces sp.;ST014661(HKI), BI 03495;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124144;;Streptomyces;Streptomyces sp.;ST009284(HKI), BI 04896;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123795;;Streptomyces;Streptomyces sp.;ST004962(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124145;;Streptomyces;Streptomyces sp.;ST015948(HKI), BI 04897;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123796;;Streptomyces;Streptomyces sp.;ST005007(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
124146;;Streptomyces;Streptomyces sp.;ST015952(HKI), BI 04901;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123797;;Streptomyces;Streptomyces sp.;ST005008(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
