strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
119864;;Streptomyces;Streptomyces sp.;ST016038(HKI), BI 04988;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119786;;Streptomyces;Streptomyces sp.;ST013390(HKI), BI 02198;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119865;;Streptomyces;Streptomyces sp.;ST016041(HKI), BI 04991, BI 05150;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119787;;Streptomyces;Streptomyces sp.;ST013397(HKI), BI 02205;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119866;;Streptomyces;Streptomyces sp.;ST016037(HKI), BI 04987;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119788;;Streptomyces;Streptomyces sp.;ST013398(HKI), BI 02206;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119867;;Streptomyces;Streptomyces sp.;ST016026(HKI), BI 04976;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119789;;Streptomyces;Streptomyces sp.;ST013399(HKI), BI 02207;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119868;;Streptomyces;Streptomyces sp.;ST016022(HKI), BI 04972;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119790;;Streptomyces;Streptomyces sp.;ST013402(HKI), BI 02210;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119869;;Streptomyces;Streptomyces sp.;ST016025(HKI), BI 04975;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119791;;Streptomyces;Streptomyces sp.;ST013403(HKI), BI 02211;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119870;;Streptomyces;Streptomyces sp.;ST015919(HKI), BI 04857;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119792;;Streptomyces;Streptomyces sp.;ST013404(HKI), BI 02212;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119871;;Streptomyces;Streptomyces sp.;ST015920(HKI), BI 04858;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119793;;Streptomyces;Streptomyces sp.;ST013409(HKI), BI 02217;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119872;;Streptomyces;Streptomyces sp.;ST016030(HKI), BI 04980;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119794;;Streptomyces;Streptomyces sp.;ST013411(HKI), BI 02220;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119873;;Streptomyces;Streptomyces sp.;ST016103(HKI), BI 05054;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119795;;Streptomyces;Streptomyces sp.;ST013415(HKI), BI 02224;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119874;;Streptomyces;Streptomyces sp.;ST016104(HKI), BI 05055;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119796;;Streptomyces;Streptomyces sp.;ST013417(HKI), BI 02226;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119875;;Streptomyces;Streptomyces sp.;ST016098(HKI), BI 05049;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119797;;Streptomyces;Streptomyces sp.;ST013418(HKI), BI 02227;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119876;;Streptomyces;Streptomyces sp.;ST016099(HKI), BI 05050;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119798;;Streptomyces;Streptomyces sp.;ST013421(HKI), BI 02230;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119877;;Streptomyces;Streptomyces sp.;ST015283(HKI), BI 04122;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119799;;Streptomyces;Streptomyces sp.;ST013424(HKI), BI 02233;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119878;;Streptomyces;Streptomyces sp.;ST015271(HKI), BI 04110;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119800;;Streptomyces;Streptomyces sp.;ST013426(HKI), BI 02235;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119879;;Streptomyces;Streptomyces sp.;ST014987(HKI), BI 03822;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119801;;Streptomyces;Streptomyces sp.;ST013427(HKI), BI 02236;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119880;;Streptomyces;Streptomyces sp.;ST014988(HKI), BI 03823;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119802;;Streptomyces;Streptomyces sp.;ST013429(HKI), BI 02238;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119881;;Streptomyces;Streptomyces sp.;ST014992(HKI), BI 03827;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119803;;Streptomyces;Streptomyces sp.;ST013430(HKI), BI 02239;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119882;;Streptomyces;Streptomyces sp.;ST014995(HKI), BI 03830;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119804;;Streptomyces;Streptomyces sp.;ST013431(HKI), BI 02240;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119883;;Streptomyces;Streptomyces sp.;ST014996(HKI), BI 03831;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119805;;Streptomyces;Streptomyces sp.;ST013432(HKI), BI 02241;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119884;;Streptomyces;Streptomyces sp.;ST015043(HKI), BI 03879;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119806;;Streptomyces;Streptomyces sp.;ST013434(HKI), BI 02243;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119885;;Streptomyces;Streptomyces sp.;ST015044(HKI), BI 03880;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119807;;Streptomyces;Streptomyces sp.;ST013437(HKI), BI 02247;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119886;;Streptomyces;Streptomyces sp.;ST015047(HKI), BI 03883;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119808;;Streptomyces;Streptomyces sp.;ST013438(HKI), BI 02248;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119887;;Streptomyces;Streptomyces sp.;ST015048(HKI), BI 03884;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119809;;Streptomyces;Streptomyces sp.;ST013439(HKI), BI 02249;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119888;;Streptomyces;Streptomyces sp.;ST014944(HKI), BI 03775;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119810;;Streptomyces;Streptomyces sp.;ST013446(HKI), BI 02256;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119889;;Streptomyces;Streptomyces sp.;ST014945(HKI), BI 03781;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119811;;Streptomyces;Streptomyces sp.;ST013447(HKI), BI 02257;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119953;;Streptomyces;Streptomyces sp.;ST010120(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119812;;Streptomyces;Streptomyces sp.;ST000467(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119813;;Streptomyces;Streptomyces sp.;ST000470(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
119814;;Streptomyces;Streptomyces sp.;ST000475(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
