strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
16203;DSM 41469, AS 4.1622, ATCC 43679, INA 5202, JCM 6916, NBRC 15395, NRRL B-2289, NRRL B-16360, CGMCC 4.1622, IFO 15395;Kitasatospora;Kitasatospora cinereorecta;;0;Kitasatospora cinereorecta;20215;10-14 days;19509;GYM STREPTOMYCES MEDIUM (DSMZ Medium 65);10333;28;10333;;;;;;;cellulose;19509;acetoin;1;68368;acetoin;68368;gelatinase;+;68368;;;;
16203;DSM 41469, AS 4.1622, ATCC 43679, INA 5202, JCM 6916, NBRC 15395, NRRL B-2289, NRRL B-16360, CGMCC 4.1622, IFO 15395;Kitasatospora;Kitasatospora cinereorecta;;0;;;10-14 days;19509;ISP 2;19509;28;19509;;;;;;;raffinose;19509;indole;0;68368;indole;68368;tryptophan deaminase;-;68368;;;;
16203;DSM 41469, AS 4.1622, ATCC 43679, INA 5202, JCM 6916, NBRC 15395, NRRL B-2289, NRRL B-16360, CGMCC 4.1622, IFO 15395;Kitasatospora;Kitasatospora cinereorecta;;0;;;10-14 days;19509;ISP 3;19509;28;67770;;;;;;;rhamnose;19509;hydrogen sulfide;0;68368;;;urease;+;68368;;;;
16203;DSM 41469, AS 4.1622, ATCC 43679, INA 5202, JCM 6916, NBRC 15395, NRRL B-2289, NRRL B-16360, CGMCC 4.1622, IFO 15395;Kitasatospora;Kitasatospora cinereorecta;;0;;;10-14 days;19509;ISP 4;19509;;;;;;;;;fructose;19509;;;;;;ornithine decarboxylase;+;68368;;;;
16203;DSM 41469, AS 4.1622, ATCC 43679, INA 5202, JCM 6916, NBRC 15395, NRRL B-2289, NRRL B-16360, CGMCC 4.1622, IFO 15395;Kitasatospora;Kitasatospora cinereorecta;;0;;;10-14 days;19509;ISP 5;19509;;;;;;;;;mannitol;19509;;;;;;lysine decarboxylase;+;68368;;;;
16203;DSM 41469, AS 4.1622, ATCC 43679, INA 5202, JCM 6916, NBRC 15395, NRRL B-2289, NRRL B-16360, CGMCC 4.1622, IFO 15395;Kitasatospora;Kitasatospora cinereorecta;;0;;;10-14 days;19509;ISP 6;19509;;;;;;;;;myo-inositol;19509;;;;;;arginine dihydrolase;+;68368;;;;
16203;DSM 41469, AS 4.1622, ATCC 43679, INA 5202, JCM 6916, NBRC 15395, NRRL B-2289, NRRL B-16360, CGMCC 4.1622, IFO 15395;Kitasatospora;Kitasatospora cinereorecta;;0;;;;;ISP 7;19509;;;;;;;;;xylose;19509;;;;;;beta-galactosidase;+;68368;;;;
16203;DSM 41469, AS 4.1622, ATCC 43679, INA 5202, JCM 6916, NBRC 15395, NRRL B-2289, NRRL B-16360, CGMCC 4.1622, IFO 15395;Kitasatospora;Kitasatospora cinereorecta;;0;;;;;;;;;;;;;;;sucrose;19509;;;;;;;;;;;;
16203;DSM 41469, AS 4.1622, ATCC 43679, INA 5202, JCM 6916, NBRC 15395, NRRL B-2289, NRRL B-16360, CGMCC 4.1622, IFO 15395;Kitasatospora;Kitasatospora cinereorecta;;0;;;;;;;;;;;;;;;arabinose;19509;;;;;;;;;;;;
16203;DSM 41469, AS 4.1622, ATCC 43679, INA 5202, JCM 6916, NBRC 15395, NRRL B-2289, NRRL B-16360, CGMCC 4.1622, IFO 15395;Kitasatospora;Kitasatospora cinereorecta;;0;;;;;;;;;;;;;;;glucose;19509;;;;;;;;;;;;
16203;DSM 41469, AS 4.1622, ATCC 43679, INA 5202, JCM 6916, NBRC 15395, NRRL B-2289, NRRL B-16360, CGMCC 4.1622, IFO 15395;Kitasatospora;Kitasatospora cinereorecta;;0;;;;;;;;;;;;;;;gelatin;68368;;;;;;;;;;;;
16203;DSM 41469, AS 4.1622, ATCC 43679, INA 5202, JCM 6916, NBRC 15395, NRRL B-2289, NRRL B-16360, CGMCC 4.1622, IFO 15395;Kitasatospora;Kitasatospora cinereorecta;;0;;;;;;;;;;;;;;;tryptophan;68368;;;;;;;;;;;;
16203;DSM 41469, AS 4.1622, ATCC 43679, INA 5202, JCM 6916, NBRC 15395, NRRL B-2289, NRRL B-16360, CGMCC 4.1622, IFO 15395;Kitasatospora;Kitasatospora cinereorecta;;0;;;;;;;;;;;;;;;urea;68368;;;;;;;;;;;;
16203;DSM 41469, AS 4.1622, ATCC 43679, INA 5202, JCM 6916, NBRC 15395, NRRL B-2289, NRRL B-16360, CGMCC 4.1622, IFO 15395;Kitasatospora;Kitasatospora cinereorecta;;0;;;;;;;;;;;;;;;citrate;68368;;;;;;;;;;;;
16203;DSM 41469, AS 4.1622, ATCC 43679, INA 5202, JCM 6916, NBRC 15395, NRRL B-2289, NRRL B-16360, CGMCC 4.1622, IFO 15395;Kitasatospora;Kitasatospora cinereorecta;;0;;;;;;;;;;;;;;;ornithine;68368;;;;;;;;;;;;
16203;DSM 41469, AS 4.1622, ATCC 43679, INA 5202, JCM 6916, NBRC 15395, NRRL B-2289, NRRL B-16360, CGMCC 4.1622, IFO 15395;Kitasatospora;Kitasatospora cinereorecta;;0;;;;;;;;;;;;;;;lysine;68368;;;;;;;;;;;;
16203;DSM 41469, AS 4.1622, ATCC 43679, INA 5202, JCM 6916, NBRC 15395, NRRL B-2289, NRRL B-16360, CGMCC 4.1622, IFO 15395;Kitasatospora;Kitasatospora cinereorecta;;0;;;;;;;;;;;;;;;arginine;68368;;;;;;;;;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;Kitasatospora cystarginea;20215;10-14 days;18708;GYM STREPTOMYCES MEDIUM (DSMZ Medium 65);10463;28;10463;cystargin ;10463;;;;;gelatin;68368;acetoin;1;68368;acetoin;68368;gelatinase;+;68368;soil;10463;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;10-14 days;18708;YEAST-STARCH-AGAR(B) (DSMZ Medium 656);10463;28;18708;Cystargin;20216;;;;;tryptophan;68368;indole;0;68368;indole;68368;tryptophan deaminase;-;68368;Soil;67770;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;10-14 days;18708;ISP 2;18708;28;67770;;;;;;;urea;68368;hydrogen sulfide;0;68368;;;urease;-;68368;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;10-14 days;18708;ISP 3;18708;;;;;;;;;citrate;68368;cystargin;1;67770;;;ornithine decarboxylase;-;68368;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;10-14 days;18708;ISP 4;18708;;;;;;;;;ornithine;68368;;;;;;lysine decarboxylase;-;68368;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;10-14 days;18708;ISP 5;18708;;;;;;;;;lysine;68368;;;;;;arginine dihydrolase;-;68368;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;ISP 6;18708;;;;;;;;;arginine;68368;;;;;;beta-galactosidase;-;68368;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;ISP 7;18708;;;;;;;;;;;;;;;;alkaline phosphatase;+;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;ROLLED OATS MINERAL MEDIUM (DSMZ Medium 84);10463;;;;;;;;;;;;;;;;esterase (C 4);-;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;STARCH - MINERAL SALT - AGAR (STMS) (DSMZ Medium 252);10463;;;;;;;;;;;;;;;;esterase lipase (C 8);+;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;YEAST STARCH AGAR (A) (DSMZ Medium 1027);10463;;;;;;;;;;;;;;;;lipase (C 14);+;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;;;;;;;;;;;;;;;;;;leucine arylamidase;+;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;;;;;;;;;;;;;;;;;;valine arylamidase;+;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;;;;;;;;;;;;;;;;;;cystine arylamidase;-;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;;;;;;;;;;;;;;;;;;trypsin;-;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;;;;;;;;;;;;;;;;;;alpha-chymotrypsin;-;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;;;;;;;;;;;;;;;;;;acid phosphatase;+;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;;;;;;;;;;;;;;;;;;naphthol-AS-BI-phosphohydrolase;+;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;;;;;;;;;;;;;;;;;;alpha-galactosidase;-;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;;;;;;;;;;;;;;;;;;beta-galactosidase;-;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;;;;;;;;;;;;;;;;;;beta-glucuronidase;-;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;;;;;;;;;;;;;;;;;;alpha-glucosidase;+;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;;;;;;;;;;;;;;;;;;beta-glucosidase;-;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;;;;;;;;;;;;;;;;;;N-acetyl-beta-glucosaminidase;-;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;;;;;;;;;;;;;;;;;;alpha-mannosidase;-;68382;;;;
14854;DSM 41680, ATCC 49931, IFO 14836, JCM 7356, NBRC 14836, CGMCC 4.1587, IAM 15159, KACC 20225, KCTC 9746, NRRL B-16505, VKM Ac-2004;Kitasatospora;Kitasatospora cystarginea;;1;;;;;;;;;;;;;;;;;;;;;;alpha-fucosidase;-;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;Kitasatospora gansuensis;20215;10-14 days;19704;ROLLED OATS MINERAL MEDIUM (DSMZ Medium 84);12090;28;12090;;;aerobe;31218;;;glucose;19704;hydrogen sulfide;1;31218;;;acid phosphatase;+;31218;forest soil;12090;GCA_014203705;66792
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;10-14 days;19704;ISP 2;19704;28;19704;;;;;;;arabinose;19704;;;;;;alkaline phosphatase;+;31218;Soil in Lianhua Shan Reservation;67770;258050.3;66792
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;10-14 days;19704;ISP 3;19704;jun.32;31218;;;;;;;sucrose;19704;;;;;;alkaline phosphatase;+;68382;;;2863349733;66792
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;10-14 days;19704;ISP 4;19704;26.5;31218;;;;;;;xylose;19704;;;;;;esterase (C 4);+;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;10-14 days;19704;ISP 5;19704;28;67770;;;;;;;myo-inositol;19704;;;;;;esterase lipase (C 8);+;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;10-14 days;19704;ISP 6;19704;;;;;;;;;mannitol;19704;;;;;;lipase (C 14);-;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;;;ISP 7;19704;;;;;;;;;fructose;19704;;;;;;leucine arylamidase;+;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;;;GYM STREPTOMYCES MEDIUM (DSMZ Medium 65);12090;;;;;;;;;rhamnose;19704;;;;;;valine arylamidase;-;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;;;STARCH - MINERAL SALT - AGAR (STMS) (DSMZ Medium 252);12090;;;;;;;;;raffinose;19704;;;;;;cystine arylamidase;-;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;;;ISP2 MEDIUM (DSMZ Medium 987);12090;;;;;;;;;cellulose;19704;;;;;;trypsin;+;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;;;;;;;;;;;;;arabinose;31218;;;;;;alpha-chymotrypsin;-;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;;;;;;;;;;;;;fructose;31218;;;;;;acid phosphatase;+;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;;;;;;;;;;;;;glucose;31218;;;;;;naphthol-AS-BI-phosphohydrolase;+;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;;;;;;;;;;;;;sucrose;31218;;;;;;alpha-galactosidase;-;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;;;;;;;;;;;;;xylose;31218;;;;;;beta-galactosidase;+;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;;;;;;;;;;;;;nitrate;31218;;;;;;beta-glucuronidase;-;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;;;;;;;;;;;;;;;;;;;;alpha-glucosidase;-;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;;;;;;;;;;;;;;;;;;;;beta-glucosidase;+;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;;;;;;;;;;;;;;;;;;;;N-acetyl-beta-glucosaminidase;-;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;;;;;;;;;;;;;;;;;;;;alpha-mannosidase;-;68382;;;;
14861;DSM 44786, HKI 0314, NCIMB 13974, JCM 13003, IAM 15269, NBRC 101835;Kitasatospora;Kitasatospora gansuensis;2050-015;1;;;;;;;;;;;;;;;;;;;;;;alpha-fucosidase;-;68382;;;;
14855;DSM 43859, AS 4.1869, IFO 14371, JCM 3339, NBRC 14371, NRRL B-16229, BCRC 13377, CGMCC 4.1869, KACC 20228, KCTC 9745, KCTC 9791, MTCC 1524, VKM Ac-2002;Kitasatospora;Kitasatospora griseola;AM-9660;1;Kitasatospora griseola;20215;10-14 days;19970;GYM STREPTOMYCES MEDIUM (DSMZ Medium 65);11341;28;11341;setamycine ;11341;;;;;gelatin;68368;acetoin;1;68368;acetoin;68368;gelatinase;+;68368;soil;11341;GCA_000836635;66792
