strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
113288;;Streptomyces;Streptomyces sp.;ST018791(HKI), BI 08582;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
113289;;Streptomyces;Streptomyces sp.;ST018792(HKI), BI 08583;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
113183;;Streptomyces;Streptomyces sp.;ST018612(HKI), BI 08454;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
113290;;Streptomyces;Streptomyces sp.;ST018793(HKI), BI 08584;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
113200;;Streptomyces;Streptomyces sp.;ST018640(HKI), BI 08482;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
113291;;Streptomyces;Streptomyces sp.;ST018794(HKI), BI 08585;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
113201;;Streptomyces;Streptomyces sp.;ST018643(HKI), BI 08485;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
113292;;Streptomyces;Streptomyces sp.;ST018795(HKI), BI 08586;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
113202;;Streptomyces;Streptomyces sp.;ST018644(HKI), BI 08486;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
113293;;Streptomyces;Streptomyces sp.;ST018796(HKI), BI 08587;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
113203;;Streptomyces;Streptomyces sp.;ST018645(HKI), BI 08487;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
113294;;Streptomyces;Streptomyces sp.;ST018797(HKI), BI 08588;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
113204;;Streptomyces;Streptomyces sp.;ST018648(HKI), BI 08490;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
113295;;Streptomyces;Streptomyces sp.;ST018798(HKI), BI 08589;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
113205;;Streptomyces;Streptomyces sp.;ST018649(HKI), BI 08491;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
113296;;Streptomyces;Streptomyces sp.;ST018799(HKI), BI 08590;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
113206;;Streptomyces;Streptomyces sp.;ST018650(HKI), BI 08492;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
113297;;Streptomyces;Streptomyces sp.;ST018800(HKI), BI 08591;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
