strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
107196;;Streptomyces;Streptomyces sp.;ST004370(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106942;;Streptomyces;Streptomyces sp.;ST012891(HKI), BI 01838, BI 01697;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107197;;Streptomyces;Streptomyces sp.;ST004371(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106943;;Streptomyces;Streptomyces sp.;ST012892(HKI), BI 01698;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107198;;Streptomyces;Streptomyces sp.;ST004376(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106944;;Streptomyces;Streptomyces sp.;ST012894(HKI), BI 01700;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107199;;Streptomyces;Streptomyces sp.;ST004377(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106945;;Streptomyces;Streptomyces sp.;ST012895(HKI), BI 01701;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107200;;Streptomyces;Streptomyces sp.;ST004380(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106946;;Streptomyces;Streptomyces sp.;ST012897(HKI), BI 01703;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107201;;Streptomyces;Streptomyces sp.;ST004381(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106947;;Streptomyces;Streptomyces sp.;ST012899(HKI), BI 01705;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107202;;Streptomyces;Streptomyces sp.;ST004382(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106948;;Streptomyces;Streptomyces sp.;ST012901(HKI), BI 01707;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107203;;Streptomyces;Streptomyces sp.;ST004385(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106949;;Streptomyces;Streptomyces sp.;ST012902(HKI), BI 01708;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107204;;Streptomyces;Streptomyces sp.;ST004386(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106950;;Streptomyces;Streptomyces sp.;ST012905(HKI), BI 01711;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107205;;Streptomyces;Streptomyces sp.;ST004389(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106951;;Streptomyces;Streptomyces sp.;ST012909(HKI), BI 01715;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107206;;Streptomyces;Streptomyces sp.;ST004390(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106952;;Streptomyces;Streptomyces sp.;ST012914(HKI), BI 01720;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107207;;Streptomyces;Streptomyces sp.;ST004397(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106953;;Streptomyces;Streptomyces sp.;ST012915(HKI), BI 01721;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107208;;Streptomyces;Streptomyces sp.;ST004398(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106954;;Streptomyces;Streptomyces sp.;ST012916(HKI), BI 01722;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107209;;Streptomyces;Streptomyces sp.;ST004401(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106961;;Streptomyces;Streptomyces sp.;ST012930(HKI), BI 01736;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107210;;Streptomyces;Streptomyces sp.;ST004402(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106962;;Streptomyces;Streptomyces sp.;ST012931(HKI), BI 01737;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107211;;Streptomyces;Streptomyces sp.;ST004403(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106963;;Streptomyces;Streptomyces sp.;ST012934(HKI), BI 01740;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107212;;Streptomyces;Streptomyces sp.;ST004406(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106964;;Streptomyces;Streptomyces sp.;ST012936(HKI), BI 01742;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107213;;Streptomyces;Streptomyces sp.;ST004410(HKI);0;Streptomyces sp.;20215;;;;;;;Heptaenic antibiotic;20216;;;;;;;;;;;;;;;;;;
106965;;Streptomyces;Streptomyces sp.;ST012937(HKI), BI 01743;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107214;;Streptomyces;Streptomyces sp.;ST004411(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106966;;Streptomyces;Streptomyces sp.;ST012938(HKI), BI 01744;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107215;;Streptomyces;Streptomyces sp.;ST004414(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106967;;Streptomyces;Streptomyces sp.;ST012940(HKI), BI 01746;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107216;;Streptomyces;Streptomyces sp.;ST004415(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106968;;Streptomyces;Streptomyces sp.;ST012941(HKI), BI 01747;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107217;;Streptomyces;Streptomyces sp.;ST004418(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106969;;Streptomyces;Streptomyces sp.;ST012943(HKI), BI 01749;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107218;;Streptomyces;Streptomyces sp.;ST004419(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106970;;Streptomyces;Streptomyces sp.;ST012944(HKI), BI 01750;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107219;;Streptomyces;Streptomyces sp.;ST004422(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106971;;Streptomyces;Streptomyces sp.;ST012945(HKI), BI 01751;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107249;;Streptomyces;Streptomyces sp.;ST004494(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
106972;;Streptomyces;Streptomyces sp.;ST012947(HKI), BI 01753;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107250;;Streptomyces;Streptomyces sp.;ST004495(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107072;;Streptomyces;Streptomyces sp.;ST013114(HKI), BI 01922;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107251;;Streptomyces;Streptomyces sp.;ST004498(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107171;;Streptomyces;Streptomyces sp.;ST004342(HKI), BI 06067;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107252;;Streptomyces;Streptomyces sp.;ST004499(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107172;;Streptomyces;Streptomyces sp.;ST004343(HKI), BI 06068;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107253;;Streptomyces;Streptomyces sp.;ST004506(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107173;;Streptomyces;Streptomyces sp.;ST004344(HKI), BI 06069;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
107254;;Streptomyces;Streptomyces sp.;ST004507(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
