strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
123118;;Streptomyces;Streptomyces sp.;ST014899(HKI), BI 03734;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123119;;Streptomyces;Streptomyces sp.;ST014915(HKI), BI 03750;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123037;;Streptomyces;Streptomyces sp.;ST011627(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123120;;Streptomyces;Streptomyces sp.;ST022191(HKI), BI 11236;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123038;;Streptomyces;Streptomyces sp.;ST011634(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123122;;Streptomyces;Streptomyces sp.;ST022209(HKI), BI 11254;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123039;;Streptomyces;Streptomyces sp.;ST011599(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123123;;Streptomyces;Streptomyces sp.;ST022186(HKI), BI 11231;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123040;;Streptomyces;Streptomyces sp.;ST011631(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123124;;Streptomyces;Streptomyces sp.;ST022187(HKI), BI 11232;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123041;;Streptomyces;Streptomyces sp.;ST011597(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123125;;Streptomyces;Streptomyces sp.;ST031183(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123042;;Streptomyces;Streptomyces sp.;ST011638(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123126;;Streptomyces;Streptomyces sp.;ST031184(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123043;;Streptomyces;Streptomyces sp.;ST011639(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123127;;Streptomyces;Streptomyces sp.;ST031187(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123044;;Streptomyces;Streptomyces sp.;ST011657(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123128;;Streptomyces;Streptomyces sp.;ST031188(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123045;;Streptomyces;Streptomyces sp.;ST011656(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123129;;Streptomyces;Streptomyces sp.;ST022192(HKI), BI 11237;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123046;;Streptomyces;Streptomyces sp.;ST011650(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123130;;Streptomyces;Streptomyces sp.;ST022193(HKI), BI 11238;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123047;;Streptomyces;Streptomyces sp.;ST011651(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123131;;Streptomyces;Streptomyces sp.;ST022196(HKI), BI 11241;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123048;;Streptomyces;Streptomyces sp.;ST011649(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123132;;Streptomyces;Streptomyces sp.;ST022197(HKI), BI 11242;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123049;;Streptomyces;Streptomyces sp.;ST011661(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123133;;Streptomyces;Streptomyces sp.;ST022204(HKI), BI 11249;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123050;;Streptomyces;Streptomyces sp.;ST011663(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123134;;Streptomyces;Streptomyces sp.;ST022203(HKI), BI 11248;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123051;;Streptomyces;Streptomyces sp.;ST011664(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123135;;Streptomyces;Streptomyces sp.;ST022200(HKI), BI 11245;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123052;;Streptomyces;Streptomyces sp.;ST011670(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123136;;Streptomyces;Streptomyces sp.;ST022328(HKI), BI 11297;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123053;;Streptomyces;Streptomyces sp.;ST011665(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123137;;Streptomyces;Streptomyces sp.;ST022262(HKI), BI 11291;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123054;;Streptomyces;Streptomyces sp.;ST011677(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123138;;Streptomyces;Streptomyces sp.;ST022172(HKI), BI 11217;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123055;;Streptomyces;Streptomyces sp.;ST011673(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123139;;Streptomyces;Streptomyces sp.;ST022266(HKI), BI 11295;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123056;;Streptomyces;Streptomyces sp.;ST018145(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123140;;Streptomyces;Streptomyces sp.;ST022267(HKI), BI 11296;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123057;;Streptomyces;Streptomyces sp.;ST010053(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123141;;Streptomyces;Streptomyces sp.;ST022228(HKI), BI 11257;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123058;;Streptomyces;Streptomyces sp.;ST010059(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123142;;Streptomyces;Streptomyces sp.;ST022229(HKI), BI 11258;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123059;;Streptomyces;Streptomyces sp.;ST011693(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123143;;Streptomyces;Streptomyces sp.;ST022233(HKI), BI 11262;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123060;;Streptomyces;Streptomyces sp.;ST011694(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123144;;Streptomyces;Streptomyces sp.;ST022234(HKI), BI 11263;0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
123061;;Streptomyces;Streptomyces sp.;ST010095(HKI);0;Streptomyces sp.;20215;;;;;;;;;;;;;;;;;;;;;;;;;;
