strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
18840;;Corallococcus;Corallococcus coralloides;Cc c319;0;Corallococcus coralloides;20215;;;VY/2 AGAR;18281;;;;;;;;;;;;;;;;;;;soil with plant residues;18281;;
9017;DSM 51421;Corallococcus;Corallococcus coralloides;Cc c773;0;Corallococcus coralloides;20215;;;VY/2 AGAR (DSMZ Medium 9);13113;28;13113;;;;;;;;;;;;;;;;;soil with root residues;13113;;
18841;;Corallococcus;Corallococcus coralloides;Cc c1144;0;Corallococcus coralloides;20215;;;COLE AGAR;18281;;;;;;;;;;;;;;;;;;;soil with plant residues;18281;;
18841;;Corallococcus;Corallococcus coralloides;Cc c1144;0;;;;;TOLI AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18841;;Corallococcus;Corallococcus coralloides;Cc c1144;0;;;;;VY/2 AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
9305;DSM 51712;Corallococcus;Corallococcus coralloides;Cc c1098;0;Corallococcus coralloides;20215;;;VY/2 AGAR (DSMZ Medium 9);13401;28;13401;;;;;;;;;;;;;;;;;soil inside snail shell;13401;;
18842;;Corallococcus;Corallococcus coralloides;Cc c1143;0;Corallococcus coralloides;20215;;;COLE AGAR;18281;;;;;;;;;;;;;;;;;;;soil with plant residues;18281;;
18842;;Corallococcus;Corallococcus coralloides;Cc c1143;0;;;;;TOLI AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18842;;Corallococcus;Corallococcus coralloides;Cc c1143;0;;;;;VY/2 AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18736;;Corallococcus;Corallococcus coralloides;Cc c291;0;Corallococcus coralloides;20215;;;;;;;;;;;;;;;;;;;;;;;soil;18281;;
18843;;Corallococcus;Corallococcus coralloides;Cc c1146;0;Corallococcus coralloides;20215;;;COLE AGAR;18281;;;;;;;;;;;;;;;;;;;soil with rabbit faeces and plant residues;18281;;
18843;;Corallococcus;Corallococcus coralloides;Cc c1146;0;;;;;TOLI AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18843;;Corallococcus;Corallococcus coralloides;Cc c1146;0;;;;;VY/2 AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18737;;Corallococcus;Corallococcus coralloides;Cc c288;0;Corallococcus coralloides;20215;;;;;;;;;;;;;;;;;;;;;;;soil from the beach;18281;;
18844;;Corallococcus;Corallococcus coralloides;Cc c1145;0;Corallococcus coralloides;20215;;;AMP AGAR;18281;;;;;;;;;;;;;;;;;;;soil with plant residues;18281;;
18844;;Corallococcus;Corallococcus coralloides;Cc c1145;0;;;;;COLE AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18844;;Corallococcus;Corallococcus coralloides;Cc c1145;0;;;;;VY/2 AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18738;;Corallococcus;Corallococcus coralloides;Cc c287;0;Corallococcus coralloides;20215;;;;;;;;;;;;;;;;;;;;;;;soil with plant residues;18281;;
18845;;Corallococcus;Corallococcus coralloides;Cc c1148;0;Corallococcus coralloides;20215;;;AMP AGAR;18281;;;;;;;;;;;;;;;;;;;soil with plant residues;18281;;
18845;;Corallococcus;Corallococcus coralloides;Cc c1148;0;;;;;TOLI AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18845;;Corallococcus;Corallococcus coralloides;Cc c1148;0;;;;;VY/2 AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18739;;Corallococcus;Corallococcus coralloides;Cc c286;0;Corallococcus coralloides;20215;;;;;;;;;;;;;;;;;;;;;;;soil;18281;;
18846;;Corallococcus;Corallococcus coralloides;Cc c1147;0;Corallococcus coralloides;20215;;;AMP AGAR;18281;;;;;;;;;;;;;;;;;;;soil with plant residues;18281;;
18846;;Corallococcus;Corallococcus coralloides;Cc c1147;0;;;;;COLE AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18846;;Corallococcus;Corallococcus coralloides;Cc c1147;0;;;;;TOLI AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18740;;Corallococcus;Corallococcus coralloides;Cc c285;0;Corallococcus coralloides;20215;;;;;;;;;;;;;;;;;;;;;;;soil;18281;;
18847;;Corallococcus;Corallococcus coralloides;Cc c1140;0;Corallococcus coralloides;20215;;;COLE AGAR;18281;;;;;;;;;;;;;;;;;;;soil with plant residues;18281;;
18847;;Corallococcus;Corallococcus coralloides;Cc c1140;0;;;;;TOLI AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18847;;Corallococcus;Corallococcus coralloides;Cc c1140;0;;;;;VY/2 AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18741;;Corallococcus;Corallococcus coralloides;Cc c284;0;Corallococcus coralloides;20215;;;;;;;;;;;;;;;;;;;;;;;soil;18281;;
18848;;Corallococcus;Corallococcus coralloides;Cc c321;0;Corallococcus coralloides;20215;;;;;;;;;;;;;;;;;;;;;;;soil from forest on malm stone;18281;;
18742;;Corallococcus;Corallococcus coralloides;Cc c283;0;Corallococcus coralloides;20215;;;;;;;;;;;;;;;;;;;;;;;soil;18281;;
18849;;Corallococcus;Corallococcus coralloides;Cc c320;0;Corallococcus coralloides;20215;;;CY-AGAR;18281;;;;;;;;;;;;;;;;;;;soil;18281;;
18849;;Corallococcus;Corallococcus coralloides;Cc c320;0;;;;;VY/2 AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18743;;Corallococcus;Corallococcus coralloides;Cc c282;0;Corallococcus coralloides;20215;;;;;;;;;;;;;;;;;;;;;;;soil;18281;;
18850;;Corallococcus;Corallococcus coralloides;Cc c1138;0;Corallococcus coralloides;20215;;;COLE AGAR;18281;;;;;;;;;;;;;;;;;;;soil with plant residues;18281;;
18850;;Corallococcus;Corallococcus coralloides;Cc c1138;0;;;;;VY/2 AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18744;;Corallococcus;Corallococcus coralloides;Cc c281;0;Corallococcus coralloides;20215;;;;;;;;;;;;;;;;;;;;;;;soil;18281;;
18851;;Corallococcus;Corallococcus coralloides;Cc c323;0;Corallococcus coralloides;20215;;;CY-AGAR;18281;;;;;;;;;;;;;;;;;;;soil with plant residues;18281;;
18851;;Corallococcus;Corallococcus coralloides;Cc c323;0;;;;;TOLI AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18851;;Corallococcus;Corallococcus coralloides;Cc c323;0;;;;;VY/2 AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18745;;Corallococcus;Corallococcus coralloides;Cc c289;0;Corallococcus coralloides;20215;;;;;;;;;;;;;;;;;;;;;;;mud with plant residues;18281;;
18852;;Corallococcus;Corallococcus coralloides;Cc c1139;0;Corallococcus coralloides;20215;;;TOLI AGAR;18281;;;;;;;;;;;;;;;;;;;soil with plant residues;18281;;
18852;;Corallococcus;Corallococcus coralloides;Cc c1139;0;;;;;VY/2 AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18748;;Corallococcus;Corallococcus coralloides;Cc c280;0;Corallococcus coralloides;20215;;;;;;;;;;;;;;;;;;;;;;;soil from marsh land;18281;;
18853;;Corallococcus;Corallococcus coralloides;Cc c322;0;Corallococcus coralloides;20215;;;CY-AGAR;18281;;;;;;;;;;;;;;;;;;;soil from grain field;18281;;
18853;;Corallococcus;Corallococcus coralloides;Cc c322;0;;;;;VY/2 AGAR;18281;;;;;;;;;;;;;;;;;;;;;;
18749;;Corallococcus;Corallococcus coralloides;Cc c271;0;Corallococcus coralloides;20215;;;VY/2 AGAR;18281;;;;;;;;;;;;;;;;;;;humic material with little soil from deciduous forest;18281;;
